Date,Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Rainfall_Stia,Rainfall_Consuma,Rainfall_Incisa,Rainfall_Montevarchi,Rainfall_S_Savino,Rainfall_Laterina,Rainfall_Bibbiena,Rainfall_Camaldoli,Temperature_Firenze,Hydrometry_Nave_di_Rosano,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione,Rainfall_Monteporzio,Rainfall_Velletri,Depth_to_Groundwater_Pozzo_1_Doganella,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3_Doganella,Depth_to_Groundwater_Pozzo_4_Doganella,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9,Volume_Pozzo_1_Doganella,Volume_Pozzo_2,Volume_Pozzo_3_Doganella,Volume_Pozzo_4_Doganella,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri,Rainfall_Simignano,Rainfall_Siena_Poggio_al_Vento,Rainfall_Mensano,Rainfall_Montalcinello,Rainfall_Monticiano_la_Pineta,Rainfall_Sovicille,Rainfall_Ponte_Orgia,Rainfall_Scorgiano,Rainfall_Pentolina,Rainfall_Monteroni_Arbia_Biena,Depth_to_Groundwater_Podere_Casetta,Depth_to_Groundwater_Pozzo_1_Luco,Depth_to_Groundwater_Pozzo_3_Luco,Depth_to_Groundwater_Pozzo_4_Luco,Temperature_Siena_Poggio_al_Vento,Temperature_Mensano,Temperature_Pentolina,Temperature_Monteroni_Arbia_Biena,Volume_Pozzo_1_Luco,Volume_Pozzo_3_Luco,Volume_Pozzo_4_Luco,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta,Rainfall_Terni,Flow_Rate_Lupa,Rainfall_Settefrati,Temperature_Settefrati,Flow_Rate_Madonna_di_Canneto,Temperature_Le_Croci,Lake_Level,Flow_Rate
19/01/2013,21.8,19.0,12.8,18.4,5.4,21.2,,,11.4,,,,,,3.25,2.27,0.0,0.2,8.6,20.0,0.0,0.0,0.0,1.2,26.4,0.4,-13.27,-4.69,-0.96,-4.99,-3.23,2.15,2.2,2.7,2.1,-8901.912096,-15926.112,-13716.0,0.0,0.0,0.44,-0.76,9.8,9.0,-32.99,-94.1,-108.89,-98.13,-100.54,-91.97,-94.51,-96.24,-97.46,,,,,,,,,2.28,5.28,,,,1.6,,0.0,,0.0,591.0,0.0,-7.7,,,,0.0,0.0,1.6,1.05,,,,0.0,-30.82,-29.97,2.4,2.2,-32150.304,2.7,5.4,0.0,0.0,,,-38.7,-52.18,-309.03,1.7,0.45,-0.2,,,,,2.937,-88.35,23.6,1.15,,2.15,250.84,7.0
20/01/2013,40.4,42.8,37.0,45.8,16.4,54.2,,,30.4,,,,,,8.7,3.89,66.0,36.0,64.0,23.8,48.4,44.0,55.6,5.4,44.8,71.2,-13.22,-4.64,-0.59,-4.9,-2.75,9.55,6.65,8.3,8.3,-8456.816491,-15129.8064,-13030.2,0.0,0.0,1.02,1.31,31.4,43.6,-32.88,-94.11,-108.93,-98.1,-100.55,,-94.51,,-97.46,,,,,,,,,9.52,12.09,,,,17.8,,16.0,,5.8,510.6,10.2,-7.7,,,,0.0,0.0,7.75,8.6,,,,5.2,-30.67,-29.85,10.5,9.7,-24137.568,2.9,16.0,38.2,38.6,,,-38.67,-52.17,-309.02,7.05,7.7,7.15,,,,,2.937,-88.36,65.9,7.5,,8.1,251.24,7.0
21/01/2013,6.6,5.8,3.4,3.4,0.8,6.2,,,4.6,,,,,,9.9,6.15,46.0,26.8,19.8,10.6,31.2,29.2,29.4,0.8,6.4,41.6,-13.22,-4.43,-0.55,-4.84,-1.97,9.15,3.8,8.65,8.75,-8901.912096,-15926.112,-13716.0,0.0,0.0,1.19,1.66,6.8,10.8,-32.88,-94.11,-108.93,-98.13,-100.56,,-94.51,,-97.46,,,,,,,,,5.71,9.15,,,,12.6,,11.8,,14.8,163.6,34.8,-7.7,,,,0.0,0.0,6.35,7.25,,,,0.0,-30.66,-29.81,7.8,7.5,-30277.152,3.0,56.8,81.8,63.4,,,-38.58,-52.11,-309.0,3.7,3.45,2.9,,,,,2.937,-88.37,26.0,4.7,,9.25,251.84,7.2
22/01/2013,8.0,7.6,9.2,8.0,4.2,9.2,,,3.8,,,,,,6.8,3.93,16.0,11.6,4.8,15.8,12.8,12.2,12.2,0.2,8.4,16.8,-13.25,-4.28,,-4.8,-1.99,7.0,1.8,7.75,6.95,-8901.912096,-15926.112,-13716.0,0.0,0.0,0.87,0.86,2.0,9.0,-33.1,-94.17,-113.34,-98.14,-100.54,,-94.51,,-97.46,,,,,,,,,4.53,7.38,,,,0.8,,2.0,,1.0,0.8,0.8,-7.6,,,,0.0,0.0,4.15,5.15,,,,10.5,-30.68,-29.84,5.0,4.6,-31218.912,2.9,0.2,1.0,2.4,,,-38.55,-52.09,-308.99,2.5,2.2,1.9,,,,,2.937,-88.38,6.0,2.45,,6.85,252.0,11.37
23/01/2013,0.6,1.0,0.6,1.2,0.0,1.2,,,2.2,,,,,,6.15,3.21,2.2,2.2,16.2,1.8,1.2,0.4,1.0,0.8,4.8,1.6,-13.26,-4.24,,-4.83,-2.12,4.8,1.8,5.8,5.2,-8901.912096,-15926.112,-13716.0,0.0,0.0,0.75,0.5,17.8,19.0,-32.88,-94.2,-113.5,-98.15,-100.57,,-94.54,,-97.33,,,,,,,,,2.79,6.05,,,,9.6,,7.8,,12.2,11.4,2.8,-7.6,,,,0.0,0.0,3.0,3.95,,,,0.0,-30.61,-29.81,3.9,3.8,-31296.672,2.8,4.4,6.2,6.4,,,-38.56,-52.09,-308.98,1.6,1.75,1.35,,,,,2.937,-88.39,17.8,2.8,,5.75,252.09,17.3
24/01/2013,0.0,0.0,0.6,0.0,0.0,0.0,,,0.2,,,,,,6.9,2.78,5.2,2.0,2.2,0.0,4.4,4.0,4.0,2.6,0.0,6.4,-13.21,-4.27,,-4.85,-2.24,6.2,2.6,7.2,6.9,-8901.912096,-15926.112,-13716.0,0.0,0.0,0.67,0.28,1.2,1.0,-32.88,-94.21,-113.54,-98.19,-100.59,,-94.54,,-97.33,,,,,,,,,3.8,7.15,,,,1.6,,1.0,,0.4,0.8,5.0,-7.6,,,,0.0,0.0,4.15,4.65,,,,0.0,-30.51,-29.68,3.4,3.1,-31180.032,2.8,13.6,8.2,15.6,,,-38.57,-52.1,-308.96,2.05,1.55,1.25,,,,,2.937,-88.4,3.6,4.2,,6.35,252.07,13.31
25/01/2013,0.2,0.0,0.6,0.2,0.0,0.8,,,0.0,,,,,,7.1,2.53,0.0,0.2,0.2,0.0,0.0,0.0,0.2,10.4,0.0,0.0,-13.25,-4.34,,-4.92,-2.38,5.65,1.45,5.95,6.4,-8901.912096,-15926.112,-13716.0,0.0,0.0,0.63,0.15,0.0,0.0,-32.59,-94.26,-113.72,-98.19,-100.6,,-94.54,,-97.24,,,,,,,,,3.39,7.99,,,,0.0,,0.0,,0.0,0.0,0.2,-7.6,,,,0.0,0.0,3.0,2.75,,,,0.5,-30.5,-29.68,4.8,4.4,-30653.856,2.8,0.0,0.0,0.0,,,-38.59,-52.11,-308.95,-0.7,-0.45,-1.15,,,,,2.937,-88.41,0.2,4.55,,6.2,252.03,9.27
26/01/2013,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,5.15,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,-13.29,-4.42,,-5.0,-2.53,3.8,0.55,4.65,3.65,-8901.912096,-15926.112,-13716.0,0.0,0.0,0.54,-0.1,0.0,0.0,-32.59,-94.26,-113.79,-98.21,-100.61,,-94.55,,-97.23,,,,,,,,,2.22,6.91,,,,0.0,,0.0,,0.0,0.0,0.0,-7.6,,,,0.0,0.0,2.55,2.1,,,,0.0,-30.5,-29.7,3.3,2.8,-32263.488,2.7,0.0,0.0,0.0,,,-38.6,-52.12,-308.94,-1.05,-1.05,-1.85,,,,,2.937,-88.42,0.0,2.5,,5.6,251.98,7.2
27/01/2013,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,,,,,,4.45,2.29,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-13.32,-4.47,,-5.07,-2.7,2.3,2.15,4.45,2.95,-8456.816491,-15129.8064,-13030.2,0.0,0.0,0.49,-0.36,0.0,0.0,-32.42,-94.27,-113.81,-98.21,-100.62,,-94.55,,-97.13,,,,,,,,,3.12,6.05,,,,0.0,,0.0,,0.0,0.0,0.0,-7.6,,,,0.0,0.0,3.55,2.2,,,,0.0,-30.43,-29.65,1.6,2.2,-31831.488,2.6,0.0,0.0,0.0,,,-38.62,-52.13,-308.93,1.45,0.7,0.05,,,,,2.937,-88.43,0.0,2.25,,5.9,251.94,7.2
28/01/2013,10.4,8.4,7.4,7.8,0.8,7.8,,,10.0,,,,,,5.5,2.16,5.0,6.0,5.2,7.8,4.6,5.4,5.0,0.0,8.2,6.2,-13.31,-4.51,,-5.02,-2.79,4.4,0.9,4.45,4.55,-8901.912096,-15926.112,-13716.0,0.0,0.0,0.51,-0.3,14.6,18.2,-32.28,-94.28,-113.83,-98.21,-100.63,,-94.55,,-97.05,,,,,,,,,3.49,6.08,,,,4.4,,5.0,,4.4,4.2,5.0,-7.6,,,,0.0,0.0,2.05,3.0,,,,0.0,-30.32,-29.56,3.3,2.9,-30610.656,2.7,2.8,8.2,5.8,,,-38.63,-52.14,-308.92,1.8,2.3,1.8,,,,,2.937,-88.44,6.6,2.15,,5.05,251.87,7.2
29/01/2013,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,,,,,,6.9,2.2,2.2,2.2,4.6,0.2,1.8,2.2,2.2,2.6,0.0,2.0,-13.37,-4.56,,-5.05,-2.91,5.25,2.95,6.6,5.6,-8901.912096,-15926.112,-13716.0,0.0,0.0,0.46,-0.5,0.0,0.0,-32.22,-94.28,-113.83,-98.21,-100.64,,-94.55,,-97.05,,,,,,,,,5.42,8.3,,,,6.8,,6.8,,6.4,7.4,7.0,-7.6,,,,0.0,0.0,5.9,5.0,,,,0.0,-30.27,-29.55,6.1,6.7,-30064.608,2.7,6.4,6.8,6.6,,,-38.64,-52.15,-308.92,4.75,4.05,3.85,,,,,2.937,-88.45,0.0,5.3,,8.2,251.81,7.2
30/01/2013,0.0,0.0,0.0,0.0,0.0,0.0,,,0.6,,,,,,9.65,2.1,0.2,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-13.35,-4.61,,-5.13,-3.02,9.4,5.25,9.1,8.9,-8901.912096,-15926.112,-13716.0,0.0,0.0,0.43,-0.72,0.2,0.0,-32.12,-94.27,-113.83,-98.21,-100.64,,-94.54,,-97.01,,,,,,,,,7.27,9.49,,,,0.0,,0.0,,0.2,0.0,0.2,-7.6,,,,0.0,0.0,9.2,8.75,,,,0.0,-30.28,-29.51,7.4,6.9,-31632.768,2.7,0.0,0.0,0.0,,,-38.65,-52.16,-308.9,6.15,6.3,6.1,,,,,2.937,-88.46,0.0,6.3,,9.55,251.75,7.2
31/01/2013,0.2,0.0,0.0,0.0,0.0,0.0,,,0.2,,,,,,11.85,2.11,0.0,0.2,0.8,0.0,0.0,0.2,0.0,0.2,0.0,0.0,-13.34,-4.66,,-5.26,-3.11,10.75,8.8,10.25,10.95,-8901.912096,-15926.112,-13716.0,0.0,0.0,0.43,-0.77,0.2,0.0,-32.01,-94.27,-113.83,-98.21,-100.64,,-94.5,,-96.93,,,,,,,,,8.94,11.97,,,,0.0,,0.0,,0.0,0.0,0.0,-7.6,,,,0.0,0.0,10.85,9.0,,,,0.0,-30.17,-29.4,10.1,10.4,-32126.976,2.6,0.0,0.0,0.2,,,-38.66,-52.16,-308.89,8.3,7.65,7.1,,,,,2.937,-88.47,0.0,9.05,,12.55,251.67,7.2
01/02/2013,0.2,0.4,0.8,1.0,0.0,0.6,,,0.0,,,,,,12.1,2.16,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,2.4,0.0,-13.27,-4.7,,-5.26,-3.14,12.3,7.55,11.95,11.95,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.43,-0.7,0.0,0.2,-31.91,-94.25,-113.83,-98.24,-100.64,,-94.53,,-96.9,,,,,,,,,9.62,11.52,,,,0.2,,0.0,,0.0,0.2,0.0,-7.6,,,,0.0,0.0,8.45,8.8,,,,0.0,-30.08,-29.3,11.2,10.8,-31130.784,2.6,0.0,0.0,0.0,,,-38.67,-52.16,-308.89,8.15,5.35,4.85,,,,,3.788,-88.48,0.0,7.95,,12.75,251.57,7.2
02/02/2013,16.4,15.0,15.2,27.2,2.4,21.8,,,15.8,,,,,,9.8,2.28,31.8,0.4,0.4,21.4,5.2,5.0,13.2,1.2,48.4,22.6,-13.11,-4.72,,-5.19,-2.96,9.6,3.8,9.75,9.65,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.69,0.3,3.8,8.2,-31.81,-94.25,-113.83,-98.24,-100.64,,-94.53,,-96.9,,,,,,,,,8.61,11.11,,,,0.0,,0.0,,0.0,0.0,0.0,-7.5,,,,0.0,0.0,5.55,7.8,,,,11.8,-29.95,-29.06,11.5,10.7,-33217.344,2.7,0.0,0.2,1.0,,,-38.67,-52.16,-308.87,3.5,3.75,3.2,,,,,3.788,,22.4,5.55,,8.2,251.52,7.2
03/02/2013,2.2,3.2,12.2,6.0,0.2,2.8,,,0.0,,,,,,6.4,2.81,22.6,30.0,29.4,0.0,38.8,35.4,39.6,53.0,0.0,34.2,-13.24,-4.7,,-5.2,-2.61,5.2,2.15,7.2,6.65,-8555.482789,-14730.8976,-12639.4992,0.0,0.0,0.73,0.43,3.2,5.2,-31.81,-94.25,-113.83,-98.24,-100.66,,-94.53,,-96.9,,,,,,,,,3.65,6.99,,,,12.6,,14.2,,6.0,21.4,30.2,-7.5,,,,0.0,0.0,3.25,3.55,,,,0.0,-29.99,-29.15,5.2,4.8,-30648.672,3.0,28.6,33.4,24.4,,,-38.67,-52.17,-308.85,-0.15,0.9,-0.1,,,,,3.788,,9.8,3.05,,6.05,251.65,7.2
04/02/2013,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,,,,,,6.7,2.68,0.0,0.0,4.2,0.0,0.0,0.0,0.0,2.6,0.0,0.0,-13.31,-4.68,,-5.22,-2.69,5.3,3.4,6.95,6.1,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.59,0.01,0.0,0.0,-31.81,-94.22,-113.79,-98.19,-100.66,,-94.53,,-96.9,,,,,,,,,3.42,7.31,,,,0.0,,0.0,,0.0,6.0,0.0,-7.5,,,,0.0,0.0,5.4,3.95,,,,0.0,-29.93,-29.2,4.1,4.2,-31527.36,2.9,10.6,0.0,0.0,,,-38.68,-52.17,-308.83,3.25,1.9,1.5,,,,,3.788,-88.49,0.0,2.85,,6.9,251.69,7.2
05/02/2013,2.0,0.6,1.4,1.0,0.2,1.6,,,0.2,,,,,,7.55,2.42,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.2,0.0,-13.25,-4.7,,-5.2,-2.79,6.45,4.05,7.6,6.6,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.55,-0.14,0.0,0.8,,-94.22,-113.79,-98.19,-100.66,,-94.53,,-96.91,,,,,,,,,6.08,7.78,,,,0.0,,0.0,,0.0,0.0,0.2,-7.5,,,,0.0,0.0,6.3,4.55,,,,0.0,-29.88,-29.11,5.2,4.9,-31560.192,2.8,0.0,0.0,0.0,,,-38.69,-52.18,-308.81,3.5,5.05,4.4,,,,,3.788,-88.5,5.0,4.7,,7.45,251.64,7.2
06/02/2013,0.2,0.6,2.0,4.6,1.4,6.0,,,8.6,,,,,,9.3,2.44,4.0,0.8,3.2,0.4,1.0,0.4,1.6,4.2,2.0,1.6,-13.15,-4.72,,-5.13,-2.85,8.65,2.65,8.05,8.8,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.5,-0.28,5.4,2.4,,-94.2,-113.28,-98.19,-100.65,,-94.52,,-97.02,,,,,,,,,5.08,8.15,,,,1.4,,3.2,,2.0,1.2,1.4,-7.5,,,,0.0,0.0,6.05,7.4,,,,4.7,-29.67,-28.89,6.4,6.0,-30704.832,2.8,2.8,3.0,3.4,,,-38.69,-52.18,-308.81,2.7,2.9,2.3,,,,,3.788,-88.51,7.2,3.05,,8.6,251.61,7.2
07/02/2013,0.0,0.2,0.4,0.0,0.0,0.0,,,0.0,,,,,,6.45,2.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-13.18,-4.75,,-5.16,-2.94,5.5,0.5,6.2,5.75,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.48,-0.4,13.2,17.8,,-94.2,-113.28,-98.22,-100.65,,-94.52,,,,,,,,,,,1.33,4.73,,,,5.6,,4.6,,8.4,4.6,7.4,-7.5,,,,0.0,0.0,2.4,4.15,,,,0.0,-29.68,-28.88,4.2,4.0,-31996.512,2.8,7.2,8.8,9.8,,,-38.7,-52.18,-308.8,-1.45,-1.4,-2.05,,,,,3.788,-88.52,8.6,1.9,,5.25,251.57,7.2
08/02/2013,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,6.55,2.48,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.6,0.0,0.2,-13.23,-4.78,,-5.23,-3.0,4.8,1.35,6.15,4.8,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.47,-0.45,0.2,0.0,,-94.2,-113.28,-98.22,-100.65,,-94.52,,,,,,,,,,,2.42,5.73,,,,0.2,,0.0,,0.6,0.6,0.0,-7.5,,,,0.0,0.0,2.95,2.65,,,,0.0,-29.58,-28.85,4.3,3.9,-31177.44,2.7,8.4,2.8,1.0,,,-38.7,-52.19,-308.79,-0.4,-0.7,-1.25,,,,,3.788,-88.55,7.2,2.15,,6.3,251.51,7.2
09/02/2013,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,4.45,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.26,-4.82,,-5.32,-3.07,3.3,-0.75,3.7,3.2,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.45,-0.58,0.0,0.0,,-94.2,-113.36,-98.22,-100.67,,-94.54,,,,,,,,,,,0.37,4.47,,,,0.0,,0.0,,0.0,0.0,0.0,-7.5,,,,0.0,0.0,1.45,0.85,,,,0.0,-29.58,-28.85,0.9,0.6,-32497.632,2.6,0.0,0.0,0.0,,,-38.71,-52.19,-308.77,-2.05,-1.8,-2.4,,,,,3.788,-88.56,0.6,0.4,,4.35,251.47,7.2
10/02/2013,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,2.55,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.27,-4.85,,-5.35,-3.17,1.65,-1.35,2.7,2.2,-8555.482789,-14730.8976,-12639.4992,0.0,0.0,0.38,-0.83,0.0,0.0,,-94.2,-113.37,-98.24,-100.67,,-94.54,,,,,,,,,,,0.33,3.84,,,,0.0,,0.0,,0.0,0.0,0.0,-7.5,,,,0.0,0.0,0.75,0.25,,,,0.0,-29.48,-28.79,-0.1,0.1,-32031.072,2.4,0.0,0.0,0.0,,,-38.72,-52.2,-308.76,-2.4,-3.7,-4.1,,,,,3.788,-88.57,0.0,0.2,,3.05,251.36,7.2
11/02/2013,0.6,2.0,19.0,0.0,2.4,44.6,,,12.6,,,,,,4.45,2.07,0.0,0.0,1.6,54.6,0.0,0.0,0.0,0.0,1.2,0.0,-13.17,-4.85,,-5.26,-3.23,1.3,-0.9,1.4,1.3,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.43,-0.76,55.6,20.8,,-94.2,-113.39,-98.24,-100.68,,-94.54,,,,,,,,,,,2.08,5.65,,,,0.0,,0.0,,0.0,0.0,0.2,-7.4,,,,0.0,0.0,1.8,2.5,,,,11.0,-29.3,-28.63,3.2,2.6,-32147.712,2.6,0.0,1.8,0.8,,,-38.72,-52.2,-308.74,-0.3,0.55,0.15,,,,,3.788,-88.58,42.2,0.3,,3.05,251.28,7.2
12/02/2013,27.4,25.4,14.6,7.4,6.0,1.0,,,0.2,,,,,,4.9,2.73,2.4,39.2,18.2,5.4,33.2,51.8,6.8,2.6,13.0,46.2,-13.16,-4.81,,-5.12,-3.24,2.6,0.05,3.75,2.85,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.44,-0.87,3.6,5.6,,-94.2,-113.41,-98.26,-100.69,,-94.53,,,,,,,,,,,3.95,7.1,,,,16.2,,19.2,,20.8,9.0,23.6,-7.4,,,,0.0,0.0,3.8,4.5,,,,2.2,-29.3,-28.58,5.5,6.2,-32978.88,2.9,66.8,35.8,41.6,,,-38.71,-52.19,-308.72,1.95,0.95,0.65,,,,,3.788,-88.59,14.6,2.6,,5.15,251.22,7.2
13/02/2013,6.6,5.2,0.2,9.2,0.0,0.0,,,0.0,,,,,,5.35,2.56,24.4,21.0,2.6,0.2,21.0,2.4,19.8,0.0,16.2,7.0,-13.2,-4.78,-0.96,-5.13,-3.29,4.7,1.5,5.85,5.6,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.39,-0.92,0.0,0.0,,-94.2,-113.4,-98.26,-100.69,,-94.53,,,,,,,,,,,3.42,7.94,,,,0.2,,0.0,,0.2,0.2,0.2,-7.4,,,,0.0,0.0,3.8,4.2,,,,0.0,-29.25,-28.57,3.5,3.8,-30897.504,2.6,0.0,0.0,0.0,,,-38.71,-52.19,-308.7,0.7,0.0,-0.55,,,,,3.788,-88.6,0.0,3.6,,5.45,251.18,7.2
14/02/2013,0.0,0.0,0.0,20.6,0.0,0.0,,,0.0,,,,,,7.0,2.43,18.0,0.0,10.6,0.0,0.4,0.0,23.2,18.8,0.0,0.0,-13.25,-4.77,-1.09,-5.16,-3.34,6.25,2.4,5.75,5.45,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.37,-0.95,0.0,0.0,,-94.18,-113.39,-98.27,-100.71,,-94.52,,,,,,,,,,,4.14,8.22,,,,0.0,,0.0,,0.2,0.0,0.2,-7.4,,,,0.0,0.0,4.75,4.65,,,,0.0,-29.17,-28.55,5.3,4.5,-30900.96,2.5,0.0,0.0,0.0,,,-38.72,-52.2,-308.68,0.85,0.9,0.25,,,,,3.788,-88.61,0.0,4.6,,6.95,251.14,7.2
15/02/2013,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,6.9,2.16,0.0,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.23,-4.8,-1.18,-5.19,-3.38,6.15,4.15,7.05,6.2,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.37,-0.95,0.0,0.0,,-94.2,-113.4,-98.27,-100.71,,-94.51,,,,,,,,,,,4.14,6.66,,,,0.0,,0.0,,0.0,1.2,0.0,-7.4,,,,0.0,0.0,3.75,2.85,,,,0.0,-29.06,-28.45,3.6,4.1,-31068.576,2.7,0.0,0.0,0.0,,,-38.72,-52.2,-308.67,3.35,2.0,1.5,,,,,3.788,-88.62,0.0,3.55,,6.9,251.13,7.2
16/02/2013,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,,,,,,7.6,2.1,0.0,0.2,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-13.26,-4.85,-1.28,-5.24,-3.4,6.0,3.75,7.55,6.7,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.36,-0.96,0.0,0.0,,-94.18,-113.41,-98.27,-100.71,,-94.49,,,,,,,,,,,4.96,8.2,,,,0.2,,2.0,,0.2,0.6,0.0,-7.4,,,,0.0,0.0,5.05,3.9,,,,0.0,-29.06,-28.42,4.8,5.1,-32553.792,2.6,0.0,0.0,0.0,,,-38.73,-52.21,-308.65,1.9,0.95,0.5,,,,,3.788,-88.63,0.0,5.8,,8.7,251.08,7.2
17/02/2013,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,7.0,2.08,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.24,-4.87,-1.37,-5.28,,5.85,2.75,6.8,6.0,-8555.482789,-14730.8976,-12639.4992,0.0,0.0,0.37,-0.97,3.0,4.4,,-94.18,-113.45,-98.27,-100.71,,-94.49,,,,,,,,,,,4.02,7.1,,,,0.0,,0.2,,0.2,0.0,0.2,-7.4,,,,0.0,0.0,5.0,3.45,,,,0.0,-28.92,-28.3,4.1,5.3,-30215.808,2.6,0.0,0.0,0.0,,,-38.73,-52.21,-308.62,2.45,0.85,0.45,,,,,3.788,-88.64,1.2,4.7,,8.0,251.03,7.2
18/02/2013,0.2,0.0,0.4,0.0,0.0,0.0,,,0.0,,,,,,7.25,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,0.4,-13.24,-4.89,-1.4,-5.24,,4.9,2.05,5.8,5.75,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.35,-0.97,0.4,0.2,,-94.18,-113.45,-98.27,-100.71,,-94.49,,,,,,,,,,,3.13,6.19,,,,0.0,,0.0,,0.0,0.0,0.0,-7.4,,,,0.0,0.0,3.75,3.45,,,,0.0,-28.83,-28.22,4.0,4.5,-30470.688,2.5,0.0,0.0,0.4,,,-38.74,-52.21,-308.6,0.4,0.5,0.0,,,,,3.788,-88.65,0.4,3.15,,6.7,250.98,5.0
19/02/2013,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,5.8,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.22,-4.91,-1.44,-5.24,,4.8,1.5,5.6,4.55,-9005.771357,-15506.208,-13304.736,0.0,0.0,0.36,-0.97,0.0,0.0,-30.56,-94.18,-113.47,-98.25,-100.67,-92.06,-94.49,-96.23,-96.76,,,,,,,,,2.98,6.45,,,,0.0,,0.2,,0.0,0.8,0.0,-7.4,,,,0.0,0.0,3.6,2.65,,,,0.0,-28.67,-28.14,3.2,3.7,-28779.84,2.5,0.0,0.0,0.2,,,-38.74,-52.22,-308.58,1.7,0.25,-0.25,,,,,3.788,-88.66,0.2,2.9,,7.8,250.95,5.0
